pair,turn,round,type,is_gesture,from_ts,to_ts,referent,comment,duration,object,speech,speaker,trial,director,correct_answer,given_answer,accuracy,processed_utterance,pos_sequence,lemmas_sequence,text_lemma_pos,turn_from_ts,turn_to_ts,hand,pair_speaker,words,lemmas,pos,lemmas_pos,transcriptions,contain_text,segmentation method
pair15,532,5,iconic,gesture,1465.194,1465.622,general,,0.42800000000011096,16,uh dit is die met de twee uh druppelvormen één erboven één aan de linkerkant en de blokkentoren rechts,A,14,A,N,N,1,dit is die met de twee druppelvormen één erboven één aan de linkerkant en de blokkentoren rechts,PRON AUX PRON ADP DET NUM NOUN NUM VERB NUM ADP DET NOUN CCONJ DET NOUN ADJ ,dit zijn die met de twee druppelvor één Erboven één aan de linkerkant en de blokkentoar rechts ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP de_de#DET twee_twee#NUM druppelvormen_druppelvor#NOUN één_één#NUM erboven_Erboven#VERB één_één#NUM aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN en_en#CCONJ de_de#DET blokkentoren_blokkentoar#NOUN rechts_rechts#ADJ ,1460.135,1466.143,R,pair15_A,en de blokkentoren rechts,en de blokkentoar rechts,CCONJ DET NOUN ADJ,en#CCONJ de#DET blokkentoar#NOUN rechts#ADJ,manual,True,manual
pair15,536,5,iconic,gesture,1471.27,1471.994,03C,,0.7239999999999327,03,#clicks# uh dit is degene met de twistervorm en die de driehoek,B,15,B,10,10,1,dit is degene met de twistervorm en die de driehoek,PRON AUX PRON ADP DET NOUN CCONJ PRON DET NOUN ,dit zijn degeen met de twistervorm en die de driehoek ,dit_dit#PRON is_zijn#AUX degene_degeen#PRON met_met#ADP de_de#DET twistervorm_twistervorm#NOUN en_en#CCONJ die_die#PRON de_de#DET driehoek_driehoek#NOUN ,1469.959,1473.807,R,pair15_B,is degene met de twistervorm,zijn degeen met de twistervorm,AUX PRON ADP DET NOUN,zijn#AUX degeen#PRON met#ADP de#DET twistervorm#NOUN,manual,True,manual
pair15,536,5,iconic,gesture,1473.392,1473.878,03D,,0.4859999999998763,03,#clicks# uh dit is degene met de twistervorm en die de driehoek,B,15,B,10,10,1,dit is degene met de twistervorm en die de driehoek,PRON AUX PRON ADP DET NOUN CCONJ PRON DET NOUN ,dit zijn degeen met de twistervorm en die de driehoek ,dit_dit#PRON is_zijn#AUX degene_degeen#PRON met_met#ADP de_de#DET twistervorm_twistervorm#NOUN en_en#CCONJ die_die#PRON de_de#DET driehoek_driehoek#NOUN ,1469.959,1473.807,"R, L",pair15_B,de driehoek,de driehoek,DET NOUN,de#DET driehoek#NOUN,manual,True,manual
pair15,539,5,iconic,gesture,1479.762,1480.027,02A,,0.26500000000010004,02,uh dit is die met de pyramide bovenop de punt en dan aan de linkerkant het uh,A,16,A,J,J,1,dit is die met de pyramide bovenop de punt en dan aan de linkerkant het,PRON AUX PRON ADP DET NOUN ADP DET SYM CCONJ ADV ADP DET NOUN DET ,dit zijn die met de pyramide bovenop de punt en dan aan de linkerkant het ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP de_de#DET pyramide_pyramide#NOUN bovenop_bovenop#ADP de_de#DET punt_punt#SYM en_en#CCONJ dan_dan#ADV aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN het_het#DET ,1477.749,1482.19,"R, L",pair15_A,bovenop de,bovenop de,ADP DET,bovenop#ADP de#DET,manual,True,manual
pair15,539,5,iconic,gesture,1480.801,1481.911,undecided,,1.1100000000001273,02,uh dit is die met de pyramide bovenop de punt en dan aan de linkerkant het uh,A,16,A,J,J,1,dit is die met de pyramide bovenop de punt en dan aan de linkerkant het,PRON AUX PRON ADP DET NOUN ADP DET SYM CCONJ ADV ADP DET NOUN DET ,dit zijn die met de pyramide bovenop de punt en dan aan de linkerkant het ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP de_de#DET pyramide_pyramide#NOUN bovenop_bovenop#ADP de_de#DET punt_punt#SYM en_en#CCONJ dan_dan#ADV aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN het_het#DET ,1477.749,1482.19,L,pair15_A,en dan aan de linkerkant het,en dan aan de linkerkant het,CCONJ ADV ADP DET NOUN DET,en#CCONJ dan#ADV aan#ADP de#DET linkerkant#NOUN het#DET,manual,True,manual
pair15,546,6,iconic,gesture,1496.944,1497.359,11D,,0.4149999999999636,11,uh dit is die met de neus niks erdoorheen en uh #clicks# de kegelvorm,A,2,A,J,J,1,dit is die met de neus niks erdoorheen en de kegelvorm,PRON AUX PRON ADP DET NOUN PRON ADV CCONJ DET NOUN ,dit zijn die met de neus niks erdoorheen en de kegelvorm ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP de_de#DET neus_neus#NOUN niks_niks#PRON erdoorheen_erdoorheen#ADV en_en#CCONJ de_de#DET kegelvorm_kegelvorm#NOUN ,1492.676,1497.484,R,pair15_A,kegelvorm,kegelvorm,NOUN,kegelvorm#NOUN,manual,True,manual
pair15,548,6,iconic,gesture,1497.005,1497.469,11D,,0.4639999999999418,11,de kegel,B,2,A,J,J,1,de kegel,DET NOUN ,de kegel ,de_de#DET kegel_kegel#NOUN ,1496.691,1497.45,L,pair15_B,de kegel j,de kegel j,DET NOUN PROPN,de#DET kegel#NOUN j#PROPN,manual,True,manual
pair15,560,6,iconic,gesture,1526.668,1527.314,03C,,0.6460000000001855,03,#clicks# dit is die met de twistervorm aan de onderkant,A,6,A,P,P,1,dit is die met de twistervorm aan de onderkant,PRON AUX PRON ADP DET NOUN ADP DET NOUN ,dit zijn die met de twistervorm aan de onderkant ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP de_de#DET twistervorm_twistervorm#NOUN aan_aan#ADP de_de#DET onderkant_onderkant#NOUN ,1525.84,1528.248,R,pair15_A,is die met de twistervorm aan de,zijn die met de twistervorm aan de,AUX PRON ADP DET NOUN ADP DET,zijn#AUX die#PRON met#ADP de#DET twistervorm#NOUN aan#ADP de#DET,manual,True,manual
pair15,560,6,iconic,gesture,1527.701,1528.049,general,,0.34799999999995634,03,#clicks# dit is die met de twistervorm aan de onderkant,A,6,A,P,P,1,dit is die met de twistervorm aan de onderkant,PRON AUX PRON ADP DET NOUN ADP DET NOUN ,dit zijn die met de twistervorm aan de onderkant ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP de_de#DET twistervorm_twistervorm#NOUN aan_aan#ADP de_de#DET onderkant_onderkant#NOUN ,1525.84,1528.248,R,pair15_A,aan de onderkant,aan de onderkant,ADP DET NOUN,aan#ADP de#DET onderkant#NOUN,manual,True,manual
pair15,567,6,iconic,gesture,1542.138,1542.773,general,,0.6349999999999909,13,#clicks# uh dit is die met de zes ruitjes aan de bovenkant,A,8,A,B,B,1,dit is die met de zes ruitjes aan de bovenkant,PRON AUX PRON ADP DET NUM NOUN ADP DET NOUN ,dit zijn die met de zes rui aan de bovenkant ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP de_de#DET zes_zes#NUM ruitjes_rui#NOUN aan_aan#ADP de_de#DET bovenkant_bovenkant#NOUN ,1540.137,1543.273,R,pair15_A,ruitjes aan de bovenkant,rui aan de bovenkant,NOUN ADP DET NOUN,rui#NOUN aan#ADP de#DET bovenkant#NOUN,manual,True,manual
pair15,579,6,iconic,gesture,1561.79,1562.828,09D,,1.038000000000011,09,#clicks# uh dit is die met die uh #clicks# cirkel erachter die er half bovenuit komt,A,10,A,F,F,1,dit is die met die cirkel erachter die er half bovenuit komt,PRON AUX PRON ADP DET NOUN ADV PRON ADV ADJ ADP VERB ,dit zijn die met die cirkel erachter die er half bovenuit komen ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP die_die#DET cirkel_cirkel#NOUN erachter_erachter#ADV die_die#PRON er_er#ADV half_half#ADJ bovenuit_bovenuit#ADP komt_komen#VERB ,1558.428,1563.171,"R, L",pair15_A,cirkel erachter die er half bovenuit komt,cirkel erachter die er half bovenuit komen,NOUN ADV PRON ADV ADJ ADP VERB,cirkel#NOUN erachter#ADV die#PRON er#ADV half#ADJ bovenuit#ADP komen#VERB,manual,True,manual
pair15,595,6,iconic,gesture,1602.287,1602.839,general,,0.5519999999999072,05,#clicks# um dit is die met het hoefijzer aan de linkerkant,A,14,A,A,A,1,dit is die met het hoefijzer aan de linkerkant,PRON AUX PRON ADP DET NOUN ADP DET NOUN ,dit zijn die met het hoefijzer aan de linkerkant ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP het_het#DET hoefijzer_hoefijzer#NOUN aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN ,1599.408,1603.46,R,pair15_A,hoefijzer aan de linkerkant,hoefijzer aan de linkerkant,NOUN ADP DET NOUN,hoefijzer#NOUN aan#ADP de#DET linkerkant#NOUN,manual,True,manual
pair15,603,6,iconic,gesture,1624.436,1625.519,15C,,1.0830000000000837,15,uh dit is die met uh #clicks# uh het vierkant erdoorheen en aan de linkerkant die l-vorm en bovenop de twee kleine balkjes,A,16,A,C,C,1,dit is die met het vierkant erdoorheen en aan de linkerkant die l-vorm en bovenop de twee kleine balkjes,PRON AUX PRON ADP DET ADJ NOUN CCONJ ADP DET NOUN PRON NOUN CCONJ ADP DET NUM ADJ NOUN ,dit zijn die met het vierkant erdoorheen en aan de linkerkant die l-vorm en bovenop de twee klein balkjes ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP het_het#DET vierkant_vierkant#ADJ erdoorheen_erdoorheen#NOUN en_en#CCONJ aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN die_die#PRON l-vorm_l-vorm#NOUN en_en#CCONJ bovenop_bovenop#ADP de_de#DET twee_twee#NUM kleine_klein#ADJ balkjes_balkjes#NOUN ,1620.484,1629.963,"R, L",pair15_A,erdoorheen en aan de linkerkant die,erdoorheen en aan de linkerkant die,NOUN CCONJ ADP DET NOUN PRON,erdoorheen#NOUN en#CCONJ aan#ADP de#DET linkerkant#NOUN die#PRON,manual,True,manual
pair15,603,6,iconic,gesture,1625.734,1626.668,15D,,0.9339999999999691,15,uh dit is die met uh #clicks# uh het vierkant erdoorheen en aan de linkerkant die l-vorm en bovenop de twee kleine balkjes,A,16,A,C,C,1,dit is die met het vierkant erdoorheen en aan de linkerkant die l-vorm en bovenop de twee kleine balkjes,PRON AUX PRON ADP DET ADJ NOUN CCONJ ADP DET NOUN PRON NOUN CCONJ ADP DET NUM ADJ NOUN ,dit zijn die met het vierkant erdoorheen en aan de linkerkant die l-vorm en bovenop de twee klein balkjes ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP het_het#DET vierkant_vierkant#ADJ erdoorheen_erdoorheen#NOUN en_en#CCONJ aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN die_die#PRON l-vorm_l-vorm#NOUN en_en#CCONJ bovenop_bovenop#ADP de_de#DET twee_twee#NUM kleine_klein#ADJ balkjes_balkjes#NOUN ,1620.484,1629.963,L,pair15_A,linkerkant die l-vorm en,linkerkant die l-vorm en,NOUN PRON NOUN CCONJ,linkerkant#NOUN die#PRON l-vorm#NOUN en#CCONJ,manual,True,manual
pair15,603,6,iconic,gesture,1627.436,1628.099,15A,,0.6630000000000109,15,uh dit is die met uh #clicks# uh het vierkant erdoorheen en aan de linkerkant die l-vorm en bovenop de twee kleine balkjes,A,16,A,C,C,1,dit is die met het vierkant erdoorheen en aan de linkerkant die l-vorm en bovenop de twee kleine balkjes,PRON AUX PRON ADP DET ADJ NOUN CCONJ ADP DET NOUN PRON NOUN CCONJ ADP DET NUM ADJ NOUN ,dit zijn die met het vierkant erdoorheen en aan de linkerkant die l-vorm en bovenop de twee klein balkjes ,dit_dit#PRON is_zijn#AUX die_die#PRON met_met#ADP het_het#DET vierkant_vierkant#ADJ erdoorheen_erdoorheen#NOUN en_en#CCONJ aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN die_die#PRON l-vorm_l-vorm#NOUN en_en#CCONJ bovenop_bovenop#ADP de_de#DET twee_twee#NUM kleine_klein#ADJ balkjes_balkjes#NOUN ,1620.484,1629.963,"R, L",pair15_A,de,de,DET,de#DET,manual,True,manual
pair16,0,1,other,gesture,6.539,6.699,,,0.16000000000000014,09,(aha) nou ik ik krijg nu het rode vierkantje te zien,B,1,B,2,2,1,aha nou ik ik krijg nu het rode vierkantje te zien,NOUN ADV PRON PRON VERB ADV DET ADJ NOUN ADP VERB ,aha nou ik ik krijgen nu het rood vierkantje te zien ,aha_aha#NOUN nou_nou#ADV ik_ik#PRON ik_ik#PRON krijg_krijgen#VERB nu_nu#ADV het_het#DET rode_rood#ADJ vierkantje_vierkantje#NOUN te_te#ADP zien_zien#VERB ,4.318,8.029,R,pair16_B,krijg nu het rode,krijgen nu het rood,VERB ADV DET ADJ,krijgen#VERB nu#ADV het#DET rood#ADJ,manual,True,manual
pair16,4,1,iconic,gesture,18.969,20.249,general,,1.2799999999999976,09,um #clicks# kijk zoals ik het zelf aangepakt heb ik ben ook wel benieuwd hoe jij dat gedaan hebt toen is dat ik heel erg let op uh een bepaald object wat er heel erg uitsteekt,B,1,B,2,2,1,kijk zoals ik het zelf aangepakt heb ik ben ook wel benieuwd hoe jij dat gedaan hebt toen is dat ik heel erg let op een bepaald object wat er heel erg uitsteekt,VERB SCONJ PRON PRON ADV VERB AUX PRON AUX ADV ADV ADJ ADV PRON PRON VERB AUX ADV AUX SCONJ PRON ADJ ADJ VERB ADP DET VERB NOUN PRON ADV ADJ ADJ VERB ,kijken zoals ik het zelf aanpakken hebben ik zijn ook wel benieuwd hoe jij dat doen hebben toen zijn dat ik heel erg let op een bepalen object wat er heel erg uitsteken ,kijk_kijken#VERB zoals_zoals#SCONJ ik_ik#PRON het_het#PRON zelf_zelf#ADV aangepakt_aanpakken#VERB heb_hebben#AUX ik_ik#PRON ben_zijn#AUX ook_ook#ADV wel_wel#ADV benieuwd_benieuwd#ADJ hoe_hoe#ADV jij_jij#PRON dat_dat#PRON gedaan_doen#VERB hebt_hebben#AUX toen_toen#ADV is_zijn#AUX dat_dat#SCONJ ik_ik#PRON heel_heel#ADJ erg_erg#ADJ let_let#VERB op_op#ADP een_een#DET bepaald_bepalen#VERB object_object#NOUN wat_wat#PRON er_er#ADV heel_heel#ADJ erg_erg#ADJ uitsteekt_uitsteken#VERB ,9.814,21.295,R,pair16_B,bepaald object wat er heel erg,bepalen object wat er heel erg,VERB NOUN PRON ADV ADJ ADJ,bepalen#VERB object#NOUN wat#PRON er#ADV heel#ADJ erg#ADJ,manual,True,manual
pair16,4,1,other,gesture,13.153,13.553,,,0.40000000000000036,09,um #clicks# kijk zoals ik het zelf aangepakt heb ik ben ook wel benieuwd hoe jij dat gedaan hebt toen is dat ik heel erg let op uh een bepaald object wat er heel erg uitsteekt,B,1,B,2,2,1,kijk zoals ik het zelf aangepakt heb ik ben ook wel benieuwd hoe jij dat gedaan hebt toen is dat ik heel erg let op een bepaald object wat er heel erg uitsteekt,VERB SCONJ PRON PRON ADV VERB AUX PRON AUX ADV ADV ADJ ADV PRON PRON VERB AUX ADV AUX SCONJ PRON ADJ ADJ VERB ADP DET VERB NOUN PRON ADV ADJ ADJ VERB ,kijken zoals ik het zelf aanpakken hebben ik zijn ook wel benieuwd hoe jij dat doen hebben toen zijn dat ik heel erg let op een bepalen object wat er heel erg uitsteken ,kijk_kijken#VERB zoals_zoals#SCONJ ik_ik#PRON het_het#PRON zelf_zelf#ADV aangepakt_aanpakken#VERB heb_hebben#AUX ik_ik#PRON ben_zijn#AUX ook_ook#ADV wel_wel#ADV benieuwd_benieuwd#ADJ hoe_hoe#ADV jij_jij#PRON dat_dat#PRON gedaan_doen#VERB hebt_hebben#AUX toen_toen#ADV is_zijn#AUX dat_dat#SCONJ ik_ik#PRON heel_heel#ADJ erg_erg#ADJ let_let#VERB op_op#ADP een_een#DET bepaald_bepalen#VERB object_object#NOUN wat_wat#PRON er_er#ADV heel_heel#ADJ erg_erg#ADJ uitsteekt_uitsteken#VERB ,9.814,21.295,R,pair16_B,ben ook wel benieuwd hoe jij,zijn ook wel benieuwd hoe jij,AUX ADV ADV ADJ ADV PRON,zijn#AUX ook#ADV wel#ADV benieuwd#ADJ hoe#ADV jij#PRON,manual,True,manual
pair16,6,1,other,gesture,23.309,23.469,,,0.16000000000000014,09,#clicks# en uh zo heb ik ze bij de vorige test ook ingevuld,B,1,B,2,2,1,en zo heb ik ze bij de vorige test ook ingevuld,CCONJ ADV AUX PRON PRON ADP DET ADJ NOUN ADV VERB ,en zo hebben ik ze bij de vorig test ook invullen ,en_en#CCONJ zo_zo#ADV heb_hebben#AUX ik_ik#PRON ze_ze#PRON bij_bij#ADP de_de#DET vorige_vorig#ADJ test_test#NOUN ook_ook#ADV ingevuld_invullen#VERB ,21.77,26.15,R,pair16_B,zo heb ik ze bij de,zo hebben ik ze bij de,ADV AUX PRON PRON ADP DET,zo#ADV hebben#AUX ik#PRON ze#PRON bij#ADP de#DET,manual,True,manual
pair16,6,1,other,gesture,23.549,23.949,,,0.40000000000000213,09,#clicks# en uh zo heb ik ze bij de vorige test ook ingevuld,B,1,B,2,2,1,en zo heb ik ze bij de vorige test ook ingevuld,CCONJ ADV AUX PRON PRON ADP DET ADJ NOUN ADV VERB ,en zo hebben ik ze bij de vorig test ook invullen ,en_en#CCONJ zo_zo#ADV heb_hebben#AUX ik_ik#PRON ze_ze#PRON bij_bij#ADP de_de#DET vorige_vorig#ADJ test_test#NOUN ook_ook#ADV ingevuld_invullen#VERB ,21.77,26.15,R,pair16_B,heb ik ze bij de vorige,hebben ik ze bij de vorig,AUX PRON PRON ADP DET ADJ,hebben#AUX ik#PRON ze#PRON bij#ADP de#DET vorig#ADJ,manual,True,manual
pair16,7,1,other,gesture,27.739,28.099,,,0.35999999999999943,09,#clicks# um waar let jij op op het moment dat je een object ziet?,B,1,B,2,2,1,waar let jij op op het moment dat je een object ziet,ADV VERB PRON ADP ADP DET NOUN SCONJ PRON DET NOUN VERB ,waar letlen jij op op het moment dat je een object zien ,waar_waar#ADV let_letlen#VERB jij_jij#PRON op_op#ADP op_op#ADP het_het#DET moment_moment#NOUN dat_dat#SCONJ je_je#PRON een_een#DET object_object#NOUN ziet_zien#VERB ,26.203,30.132,R,pair16_B,waar let jij op op het,waar letlen jij op op het,ADV VERB PRON ADP ADP DET,waar#ADV letlen#VERB jij#PRON op#ADP op#ADP het#DET,manual,True,manual
pair16,9,1,iconic,gesture,36.964,39.204,general,,2.240000000000002,09,ja misschien ook toevallig dingetjes met gezichten enzo? heb je daar ook een beetje?,B,1,B,2,2,1,ja misschien ook toevallig dingetjes met gezichten enzo? heb je daar ook een beetje,INTJ ADV ADV ADJ NOUN ADP NOUN PROPN PUNCT AUX PRON ADV ADV DET NOUN ,ja misschien ook toevallig dinge met gezicht enzo ? hebben je daar ook een beetje ,ja_ja#INTJ misschien_misschien#ADV ook_ook#ADV toevallig_toevallig#ADJ dingetjes_dinge#NOUN met_met#ADP gezichten_gezicht#NOUN enzo_enzo#PROPN ?_?#PUNCT heb_hebben#AUX je_je#PRON daar_daar#ADV ook_ook#ADV een_een#DET beetje_beetje#NOUN ,34.972,39.348,R,pair16_B,dingetjes met gezichten enzo ? heb je daar ook een beetje,dinge met gezicht enzo ? hebben je daar ook een beetje,NOUN ADP NOUN PROPN PUNCT AUX PRON ADV ADV DET NOUN,dinge#NOUN met#ADP gezicht#NOUN enzo#PROPN ?#PUNCT hebben#AUX je#PRON daar#ADV ook#ADV een#DET beetje#NOUN,manual,True,manual
pair16,9,1,other,gesture,36.101,36.301,,,0.20000000000000284,09,ja misschien ook toevallig dingetjes met gezichten enzo? heb je daar ook een beetje?,B,1,B,2,2,1,ja misschien ook toevallig dingetjes met gezichten enzo? heb je daar ook een beetje,INTJ ADV ADV ADJ NOUN ADP NOUN PROPN PUNCT AUX PRON ADV ADV DET NOUN ,ja misschien ook toevallig dinge met gezicht enzo ? hebben je daar ook een beetje ,ja_ja#INTJ misschien_misschien#ADV ook_ook#ADV toevallig_toevallig#ADJ dingetjes_dinge#NOUN met_met#ADP gezichten_gezicht#NOUN enzo_enzo#PROPN ?_?#PUNCT heb_hebben#AUX je_je#PRON daar_daar#ADV ook_ook#ADV een_een#DET beetje_beetje#NOUN ,34.972,39.348,R,pair16_B,misschien ook toevallig dingetjes,misschien ook toevallig dinge,ADV ADV ADJ NOUN,misschien#ADV ook#ADV toevallig#ADJ dinge#NOUN,manual,True,manual
pair16,11,1,other,gesture,41.304,41.464,,,0.1599999999999966,09,#clicks# niet echt,B,1,B,2,2,1,niet echt,ADV ADJ ,niet echt ,niet_niet#ADV echt_echt#ADJ ,41.084,42.185,R,pair16_B,niet echt,niet echt,ADV ADJ,niet#ADV echt#ADJ,manual,True,manual
pair16,15,1,other,gesture,48.511,48.831,,,0.3200000000000003,09,nou goed ik ga deze gewoon proberen om om hem uh zo duidelijk mogelijk te beschrijven um,B,1,B,2,2,1,nou goed ik ga deze gewoon proberen om om hem zo duidelijk mogelijk te beschrijven,ADV ADJ PRON VERB PRON ADJ VERB ADP ADP PRON ADV ADJ ADJ ADP VERB ,nou goed ik gaan deze gewoon proberen om om hem zo duidelijk mogelijk te beschrijven ,nou_nou#ADV goed_goed#ADJ ik_ik#PRON ga_gaan#VERB deze_deze#PRON gewoon_gewoon#ADJ proberen_proberen#VERB om_om#ADP om_om#ADP hem_hem#PRON zo_zo#ADV duidelijk_duidelijk#ADJ mogelijk_mogelijk#ADJ te_te#ADP beschrijven_beschrijven#VERB ,48.159,54.362,R,pair16_B,nou goed ik ga,nou goed ik gaan,ADV ADJ PRON VERB,nou#ADV goed#ADJ ik#PRON gaan#VERB,manual,True,manual
pair16,15,1,other,gesture,49.304,49.547,,,0.242999999999995,09,nou goed ik ga deze gewoon proberen om om hem uh zo duidelijk mogelijk te beschrijven um,B,1,B,2,2,1,nou goed ik ga deze gewoon proberen om om hem zo duidelijk mogelijk te beschrijven,ADV ADJ PRON VERB PRON ADJ VERB ADP ADP PRON ADV ADJ ADJ ADP VERB ,nou goed ik gaan deze gewoon proberen om om hem zo duidelijk mogelijk te beschrijven ,nou_nou#ADV goed_goed#ADJ ik_ik#PRON ga_gaan#VERB deze_deze#PRON gewoon_gewoon#ADJ proberen_proberen#VERB om_om#ADP om_om#ADP hem_hem#PRON zo_zo#ADV duidelijk_duidelijk#ADJ mogelijk_mogelijk#ADJ te_te#ADP beschrijven_beschrijven#VERB ,48.159,54.362,R,pair16_B,ik ga deze gewoon,ik gaan deze gewoon,PRON VERB PRON ADJ,ik#PRON gaan#VERB deze#PRON gewoon#ADJ,manual,True,manual
pair16,15,1,other,gesture,51.557,51.717,,,0.1599999999999966,09,nou goed ik ga deze gewoon proberen om om hem uh zo duidelijk mogelijk te beschrijven um,B,1,B,2,2,1,nou goed ik ga deze gewoon proberen om om hem zo duidelijk mogelijk te beschrijven,ADV ADJ PRON VERB PRON ADJ VERB ADP ADP PRON ADV ADJ ADJ ADP VERB ,nou goed ik gaan deze gewoon proberen om om hem zo duidelijk mogelijk te beschrijven ,nou_nou#ADV goed_goed#ADJ ik_ik#PRON ga_gaan#VERB deze_deze#PRON gewoon_gewoon#ADJ proberen_proberen#VERB om_om#ADP om_om#ADP hem_hem#PRON zo_zo#ADV duidelijk_duidelijk#ADJ mogelijk_mogelijk#ADJ te_te#ADP beschrijven_beschrijven#VERB ,48.159,54.362,R,pair16_B,zo,zo,ADV,zo#ADV,manual,True,manual
pair16,16,1,iconic,gesture,56.367,57.127,general-REP,,0.7600000000000051,09,ik kijk ook vaak naar de plaatjes bijvoorbeeld ten opzichte van de andere als er iets anders mist en dit heeft echt één significant ding,B,1,B,2,2,1,ik kijk ook vaak naar de plaatjes bijvoorbeeld ten opzichte van de andere als er iets anders mist en dit heeft echt één significant ding,PRON VERB ADV ADJ ADP DET NOUN ADV ADP NOUN ADP DET ADJ SCONJ ADV PRON ADJ VERB CCONJ PRON VERB ADJ NUM ADJ NOUN ,ik kijken ook vaak naar de plaat bijvoorbeeld te opzicht van de ander als er iets ander missen en dit hebben echt één significant ding ,ik_ik#PRON kijk_kijken#VERB ook_ook#ADV vaak_vaak#ADJ naar_naar#ADP de_de#DET plaatjes_plaat#NOUN bijvoorbeeld_bijvoorbeeld#ADV ten_te#ADP opzichte_opzicht#NOUN van_van#ADP de_de#DET andere_ander#ADJ als_als#SCONJ er_er#ADV iets_iets#PRON anders_ander#ADJ mist_missen#VERB en_en#CCONJ dit_dit#PRON heeft_hebben#VERB echt_echt#ADJ één_één#NUM significant_significant#ADJ ding_ding#NOUN ,54.477,61.023,"R, L",pair16_B,bijvoorbeeld ten opzichte van de andere,bijvoorbeeld te opzicht van de ander,ADV ADP NOUN ADP DET ADJ,bijvoorbeeld#ADV te#ADP opzicht#NOUN van#ADP de#DET ander#ADJ,manual,True,manual
pair16,16,1,iconic,gesture,57.881,58.441,general-rep,,0.5600000000000023,09,ik kijk ook vaak naar de plaatjes bijvoorbeeld ten opzichte van de andere als er iets anders mist en dit heeft echt één significant ding,B,1,B,2,2,1,ik kijk ook vaak naar de plaatjes bijvoorbeeld ten opzichte van de andere als er iets anders mist en dit heeft echt één significant ding,PRON VERB ADV ADJ ADP DET NOUN ADV ADP NOUN ADP DET ADJ SCONJ ADV PRON ADJ VERB CCONJ PRON VERB ADJ NUM ADJ NOUN ,ik kijken ook vaak naar de plaat bijvoorbeeld te opzicht van de ander als er iets ander missen en dit hebben echt één significant ding ,ik_ik#PRON kijk_kijken#VERB ook_ook#ADV vaak_vaak#ADJ naar_naar#ADP de_de#DET plaatjes_plaat#NOUN bijvoorbeeld_bijvoorbeeld#ADV ten_te#ADP opzichte_opzicht#NOUN van_van#ADP de_de#DET andere_ander#ADJ als_als#SCONJ er_er#ADV iets_iets#PRON anders_ander#ADJ mist_missen#VERB en_en#CCONJ dit_dit#PRON heeft_hebben#VERB echt_echt#ADJ één_één#NUM significant_significant#ADJ ding_ding#NOUN ,54.477,61.023,"R, L",pair16_B,als er iets anders mist en,als er iets ander missen en,SCONJ ADV PRON ADJ VERB CCONJ,als#SCONJ er#ADV iets#PRON ander#ADJ missen#VERB en#CCONJ,manual,True,manual
